Sex	gene_id	gene_name	target_id	target_name	corrPower	changeCorr	signTissues	signTissuesN	medianLFC	corrTissuesN	corrTissues	medianLFC_target
Female	ENSMUSG00000118550.2	Gm52965	ENSMUSG00000090841.3	Myl6	-1	-1	Liver	1	1.2282471658451026	1	Liver	-0.3888734821833683
Female	ENSMUSG00000092203.9	1110038B12Rik	ENSMUSG00000024339.13	Tap2	-1	-1	Muscle, Liver	2	0.6333481319242348	1	Liver	-0.3888822226964816
Female	ENSMUSG00000120013.1	ENSMUSG00000120013	ENSMUSG00000019295.9	Tmem129	-1	-1	Kidney, Muscle	2	0.8867895953880176	1	Kidney	-0.38905467976090574
Male	ENSMUSG00000093565.3	Rab26os	ENSMUSG00000023904.11	Hcfc1r1	-1	-1	Kidney	1	1.1635920172435927	1	Kidney	-0.3891068007472735
Male	ENSMUSG00000087644.2	Gm14703	ENSMUSG00000031166.14	Wdr13	-1	-1	Liver	1	1.1025432525441734	1	Liver	-0.38914532531089835
Male	ENSMUSG00000081189.2	Hspd1-ps4	ENSMUSG00000028514.16	Usp24	-1	-1	Muscle, Liver	2	2.1814560294555414	1	Liver	-0.3893410338513605
Male	ENSMUSG00000105655.2	Gm42659	ENSMUSG00000068798.11	Rap1a	-1	-1	Liver	1	1.5056857092460816	1	Liver	-0.38947566906683306
Male	ENSMUSG00000105677.2	Gm43328	ENSMUSG00000068798.11	Rap1a	-1	-1	Kidney, Liver	2	1.0075314387072287	1	Liver	-0.38947566906683306
Male	ENSMUSG00000105842.2	Gm43329	ENSMUSG00000068798.11	Rap1a	-1	-1	Liver	1	1.680519578296748	1	Liver	-0.38947566906683306
Male	ENSMUSG00000106251.2	Gm42658	ENSMUSG00000068798.11	Rap1a	-1	-1	Kidney, Liver	2	1.2060163812820202	1	Liver	-0.38947566906683306
Female	ENSMUSG00000097640.9	Gm20033	ENSMUSG00000029171.13	Pgm2	-1	-1	Kidney	1	1.1916915122682388	1	Kidney	-0.38960876358588464
Female	ENSMUSG00000104806.2	Gm42566	ENSMUSG00000029171.13	Pgm2	-1	-1	Kidney	1	1.7379122768882347	1	Kidney	-0.38960876358588464
Female	ENSMUSG00000106205.2	C230096K16Rik	ENSMUSG00000029171.13	Pgm2	-1	-1	Kidney, Muscle	2	0.5166009337643126	1	Kidney	-0.38960876358588464
Female	ENSMUSG00000111947.2	Gm47438	ENSMUSG00000006731.11	B4galnt1	-1	-1	Kidney	1	0.7219530754030623	1	Kidney	-0.38982590828819336
Female	ENSMUSG00000112639.2	A730063M14Rik	ENSMUSG00000006731.11	B4galnt1	-1	-1	Kidney	1	0.6963364769546645	1	Kidney	-0.38982590828819336
Female	ENSMUSG00000098702.3	1500015A07Rik	ENSMUSG00000032735.16	Ablim3	-1	-1	Kidney, Muscle	2	0.701286213107236	1	Kidney	-0.38986170991622293
Male	ENSMUSG00000085054.3	Gm15834	ENSMUSG00000026031.16	Cflar	-1	-1	Kidney	1	0.857824175108319	1	Kidney	-0.390032279529552
Male	ENSMUSG00000103839.2	Gm37607	ENSMUSG00000026031.16	Cflar	-1	-1	Kidney, Liver	2	1.231734397438426	1	Kidney	-0.390032279529552
Male	ENSMUSG00000121483.1	Gm20257	ENSMUSG00000026031.16	Cflar	-1	-1	Kidney, Muscle	2	1.6995059904481629	1	Kidney	-0.390032279529552
Male	ENSMUSG00000112922.2	Gm47572	ENSMUSG00000020250.12	Txnrd1	-1	-1	Liver	1	1.5427528830485109	1	Liver	-0.3901517797152015
Female	ENSMUSG00000117814.2	Gm50431	ENSMUSG00000074811.4	Hps6	-1	-1	Ileon, Muscle	2	1.0667585878654064	1	Muscle	-0.3907632758191837
Female	ENSMUSG00000082063.2	Gm12993	ENSMUSG00000028699.10	Tspan1	-1	-1	Kidney	1	2.0630404623168275	1	Kidney	-0.3908392149241671
Male	ENSMUSG00000077714.3	Snord17	ENSMUSG00000074754.5	Smim26	-1	-1	Liver	1	0.9220126231792454	1	Liver	-0.39090977738103505
Female	ENSMUSG00000103621.2	Gm38366	ENSMUSG00000049734.10	Trex1	-1	-1	Kidney, Muscle	2	0.8444315503472407	1	Muscle	-0.3909151983132924
Female	ENSMUSG00000120856.1	ENSMUSG00000120856	ENSMUSG00000049734.10	Trex1	-1	-1	Ileon, Muscle	2	1.2829460643534731	1	Muscle	-0.3909151983132924
Female	ENSMUSG00000121184.1	ENSMUSG00000121184	ENSMUSG00000001240.14	Ramp2	-1	-1	Kidney	1	0.8708116889164143	1	Kidney	-0.3913577711737075
Male	ENSMUSG00000090207.3	4930524O07Rik	ENSMUSG00000032562.14	Gnai2	-1	-1	Muscle	1	1.133687562807079	1	Muscle	-0.3914164082121594
Female	ENSMUSG00000086868.2	Gm15883	ENSMUSG00000030603.17	Psmc4	-1	-1	Liver	1	1.1883453999393416	1	Liver	-0.3915496391660119
Male	ENSMUSG00000114241.3	Gm30108	ENSMUSG00000021823.11	Vcl	-1	-1	Kidney	1	2.387739204290643	1	Kidney	-0.39178491791334324
Male	ENSMUSG00000096553.3	Gm10097	ENSMUSG00000061759.16	Armt1	-1	-1	Muscle	1	2.403907379656393	1	Muscle	-0.3918994094880487
Male	ENSMUSG00000084997.8	Gm15471	ENSMUSG00000058388.15	Phtf1	-1	-1	Kidney	1	1.9898684608544044	1	Kidney	-0.3918999160253787
Male	ENSMUSG00000085754.8	Gm15886	ENSMUSG00000058388.15	Phtf1	-1	-1	Kidney, Muscle	2	1.036233711983256	1	Kidney	-0.3918999160253787
Male	ENSMUSG00000104583.2	Gm42701	ENSMUSG00000058388.15	Phtf1	-1	-1	Ileon, Kidney, Liver	3	1.3024449657297814	1	Kidney	-0.3918999160253787
Male	ENSMUSG00000104925.2	Gm43061	ENSMUSG00000058388.15	Phtf1	-1	-1	Kidney, Liver	2	1.9648224390725182	1	Kidney	-0.3918999160253787
